title,rating,ratingDescription,release year,user rating score,user rating size,title_normalized,is_top_1000,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,seasonNumber,episodeNumber,principals_names_list,directors_names,writers_names
Greenleaf,TV-14,90,2016,62.0,80,greenleaf,False,tt4971144,tvSeries,Greenleaf,Greenleaf,0.0,2016.0,60,Drama,7.5,6394.0,,,"Kim Hawthorne, Deborah Joy Winans, Chevonne Hughes, Chevonne Hughes, Tye White, Craig Wright","Clement Virgo, Charles Randolph-Wright, Allan Kroeker, Janice Cooke, Tanya Hamilton, Lisa Leone, Crystle Roberson Dorsey, Gregg Araki, Donna Deitch, Rob Greenlea, Regina King, Charles Stone III, Geary McLeod, Nicole Rubio, Dawn Wilkinson, Bille Woodruff, Pete Chatmon, Aurora Guerrero, Rose Troche, Ayoka Chenzira, Rachel Raimist, Eric Dean Seaton, Princess Monique Filmz, Damian Marcano","Craig Wright, Ivy Mariel Pruss, Erica Michelle Butler, Art Alamo, Casey Vandeventer, Karen Corneille, Erica L. Anderson, Chelsey Lora, Mike Flynn, David Ehrman, Kriss Turner, Mando Alvarado, Ty Burkett, Lolis Eric Elie, Steven Fulcher, Jenna Wycoff, Robert Engels, Elizabeth Hunter, Kathleen McGhee-Anderson, Nick Kilgore, Wayne Conley"
Lazy Eye,TV-MA,110,2016,,82,lazy eye,False,tt4027504,movie,Lazy Eye,Lazy Eye,0.0,2016.0,87,"Comedy,Drama,Romance",6.4,2111.0,,,"Drew Barr, Lucas Near-Verbrugghe, Aaron Costa Ganis, Debbie Jaffe, Harrison Givens, Tim Kirkman, Tim Kirkman, Tim Kirkman, Todd Shotz, Gabe Mayhan, Caitlin Dixon",Tim Kirkman,Tim Kirkman
Like Cotton Twines,NR,124,2016,,82,like cotton twines,False,tt5580516,movie,Like Cotton Twines,Like Cotton Twines,0.0,2016.0,96,Drama,7.8,80.0,,,"Irene Adotey, Ophelia Klenam Dzidzornu, Aiyanna Johns, Ludwig Mawuli Kalms, Luckie Lawson, Leila Djansi, Leila Djansi, Akofa Djankui, Leila Djansi, Amanda Marshall, Eli Nutifafa, Clayton Worbeck, Pete Villani, Ting Yu, Florence Djansi",Leila Djansi,Leila Djansi
The Wedding Party,TV-14,90,2016,,82,the wedding party,False,tt5260026,movie,The Wedding Party,The Wedding Party,0.0,2016.0,112,"Comedy,Romance",4.9,236.0,,,"Michael Adler, Molly Burnett, Meg Cionni, Ziah Colon, Pamela Dunlap, Eric Ekstrand, Joey Farewell, Susie Ganiere, Thane Economou, Thane Economou, Matthew Patrick Braun, Eric Ekstrand, William Kamp III, Kendra Shay Clark",Thane Economou,Thane Economou
The Wedding Party,TV-14,90,2016,,82,the wedding party,False,tt5637588,tvEpisode,The Wedding Party,The Wedding Party,0.0,2016.0,30,"Comedy,Drama,Romance",8.5,6.0,1,11,"Brant Daugherty, Julianna Guill, Kristen Lee Gutoskie, Elizabeth Allen Rosenbaum, Celine Geiger, Mark Hadley",Elizabeth Allen Rosenbaum,Celine Geiger
The Wedding Party,TV-14,90,2016,,82,the wedding party,False,tt5978822,movie,The Wedding Party,The Wedding Party,0.0,2016.0,110,"Comedy,Romance",5.9,696.0,,,"Alibaba Akporobome, Emmanuel Edunjobi, Kunle Idowu, Jennifer Igbinovia, Kemi Adetiba, Mo Abudu, Adeniyi Adeniji, Kemi Adetiba, Don Omope, Ijeoma Agukoronye, Don Omope",Kemi Adetiba,"Mo Abudu, Adeniyi Adeniji, Kemi Adetiba, Don Omope, Chinaza Onuzo, Tosin Otudeko"
Boy Bye,TV-MA,110,2016,,82,boy bye,False,tt6283780,movie,Boy Bye,Boy Bye,0.0,2016.0,83,"Drama,Romance",5.2,439.0,,,"Ross Fleming, Tammy Townsend, Valarie Pettiford, Tracy Davis, Chris Stokes, Marques Houston, Chris Stokes, Marques Houston",Chris Stokes,"Marques Houston, Chris Stokes"
Nancy Drew,PG,60,2007,,82,nancy drew,False,tt0479500,movie,Nancy Drew,Nancy Drew,0.0,2007.0,99,"Comedy,Crime,Family",5.9,22074.0,,,"Tate Donovan, Max Thieriot, Craig Gellis, Rich Cooper, Amy Bruckner, Kay Panabaker, Andrew Fleming, Andrew Fleming, Tiffany Paulsen, Mildred Wirt Benson, Ralph Sall",Andrew Fleming,"Andrew Fleming, Tiffany Paulsen, Mildred Wirt Benson"
Nurse Jackie,TV-MA,110,2015,82.0,80,nurse jackie,False,,,,,,,,,,,,,,,
Drop Dead Diva,TV-PG,70,2014,,82,drop dead diva,False,,,,,,,,,,,,,,,
Gilmore Girls,TV-14,90,2006,91.0,80,gilmore girls,False,,,,,,,,,,,,,,,
Parenthood,TV-14,90,2014,79.0,80,parenthood,False,tt4240786,tvEpisode,Parenthood,Parenthood,0.0,2014.0,59,Documentary,8.8,109.0,1,6,David Attenborough,Unknown,Unknown
Life Unexpected,TV-PG,70,2010,55.0,80,life unexpected,False,tt1442109,tvSeries,Life Unexpected,Life Unexpected,0.0,2010.0,60,Drama,7.5,15826.0,,,"Kerr Smith, Austin Basis, Reggie Austin, Austin Butler, Liz Tigelaar","Gary Fleder, Jerry Levine, Elizabeth Allen Rosenbaum, Rick Bota, Nick Marck, Allan Arkush, Sanaa Hamri, Michael Katleman, Jeff Melman, Cherie Nowlan, David Paymer, Bobby Roth, J. Miller Tobin, Howard Deutch","Liz Tigelaar, Michael Kramer, Deirdre Shaw, Adele Lim, Sallie Patrick, Taylor Hamra, Patricia Carr, Lara Olsen, Christopher Fife, Janet Leahy, Emily Whitesell"
Being Human (U.S.),TV-14,90,2014,58.0,80,being human (u.s.),False,,,,,,,,,,,,,,,
The Carrie Diaries,TV-14,90,2013,,82,the carrie diaries,False,tt2056366,tvSeries,The Carrie Diaries,The Carrie Diaries,0.0,2013.0,42,"Comedy,Drama,Romance",7.0,29472.0,,,"Austin Butler, Ellen Wong, Katie Findlay, Freema Agyeman, Krystal Procida, Amy Harris","Amy Heckerling, Andy Wolk, Norman Buckley, Janice Cooke, Michael Fields, Daisy von Scherler Mayer, Miguel Arteta, Nanette Burstein, Zetna Fuentes, Jennifer Getzinger, Alfonso Gomez-Rejon, Patrick R. Norris, David Paymer, Jann Turner, David Warren, Andrew McCarthy, Sarah Price, Jason Reilly","Candace Bushnell, Amy Harris, Henry Alonso Myers, Jessica O'Toole, Amy Rardin, Terri Minsky, Sascha Rothchild, Doug Stockstill, Marc Halsey, Jessica Queller, Logan Slakter"
Baby Daddy,TV-14,90,2016,80.0,80,baby daddy,False,tt5853208,tvEpisode,Baby Daddy,Baby Daddy,0.0,2016.0,22,"Animation,Comedy,Family",8.7,7.0,1,12,"Todd Kauffman, Mark Thornton, Alice Prodanou","Todd Kauffman, Mark Thornton",Alice Prodanou
The Angriest Man in Brooklyn,R,100,2014,,82,the angriest man in brooklyn,False,tt1294970,movie,The Angriest Man in Brooklyn,The Angriest Man in Brooklyn,0.0,2014.0,83,"Comedy,Drama",5.7,24770.0,,,"Sutton Foster, Daniel Raymont, Phil Alden Robinson, Daniel Taplitz, Assi Dayan, Tyler Mitchell, Daniel J. Walker",Phil Alden Robinson,"Daniel Taplitz, Assi Dayan"
Sense8,TV-MA,110,2017,81.0,80,sense8,False,,,,,,,,,,,,,,,
Girlfriends' Guide to Divorce,TV-14,90,2015,63.0,80,girlfriends' guide to divorce,False,,,,,,,,,,,,,,,
Fried,TV-MA,110,2015,,82,fried,False,,,,,,,,,,,,,,,
The Great Gilly Hopkins,PG,60,2016,69.0,80,the great gilly hopkins,False,tt7048532,tvEpisode,The Great Gilly Hopkins,The Great Gilly Hopkins,0.0,2016.0,30,Documentary,7.8,6.0,10,86,David Freydt,David Freydt,Unknown
The Magicians,TV-MA,110,2016,89.0,80,the magicians,False,,,,,,,,,,,,,,,
One Day at a Time,TV-PG,70,2017,,82,one day at a time,False,tt10002658,tvEpisode,One Day At A Time,One Day At A Time,0.0,2017.0,30,History,7.8,6.0,1,4,Unknown,Unknown,Unknown
One Day at a Time,TV-PG,70,2017,,82,one day at a time,False,tt5339440,tvSeries,One Day at a Time,One Day at a Time,0.0,2017.0,30,"Comedy,Drama",8.1,19261.0,,,"Justina Machado, Todd Grinnell, Isabella Gomez, Marcel Ruiz, Sheridan Pierce, Gloria Calderón Kellett, Mike Royce","Phill Lewis, Pamela Fryman, Gloria Calderón Kellett, Kimberly McCullough, Victor Gonzalez, Angela Barnes, Michael Lembeck, Jody Margolin Hahn, Linda Mendoza, Todd Grinnell, M.R. Horhager, Michael Shea, Michael J. Shea","Whitney Blake, Gloria Calderón Kellett, Norman Lear, Allan Manings, Mike Royce, Michelle Badillo, Caroline Levich, Debby Wolfe, Andy Roth, Janine Brito, Alison Levering, Sebastian Jones, Becky Mann, Audra Sielaff, Erin Foley, Dan Hernandez, Benji Samit, Dan Signer, Eliza Jiménez Cossio, Liz Rivera, Peter Murrieta, Vincent Brown, Brigitte Muñoz-Liebowitz"
One Day at a Time,TV-PG,70,2017,,82,one day at a time,False,tt7153326,short,One Day at a Time,One Day at a Time,0.0,2017.0,3,Short,7.8,6.0,,,"Jenna Lam, Susan Grace, Valerie Genzano, Valerie Genzano, Maria Vattimo",Valerie Genzano,Valerie Genzano
Better Off Single,TV-MA,110,2016,,82,better off single,False,tt2081374,movie,Better Off Single,Better Off Single,0.0,2016.0,85,Comedy,4.4,877.0,,,"Abby Elliott, Benjamin Cox, Benjamin Cox, Tracey Becker, Benjamin Cox, Benjamin Cox",Benjamin Cox,Benjamin Cox
The Matchbreaker,PG,60,2016,79.0,80,the matchbreaker,False,tt4269746,movie,The Matchbreaker,The Matchbreaker,0.0,2016.0,94,"Comedy,Romance",5.6,2950.0,,,"Wesley Elder, Christina Grimmie, Shawna Howson, Tessa Violet, Torry Martin, Caleb Vetter, Caleb Vetter, Wesley Elder, Marshal Younger, Torry Martin, Caleb Vetter, Courtney Vetter",Caleb Vetter,"Caleb Vetter, Wesley Elder, Marshal Younger, Torry Martin"
Tramps,TV-MA,110,2017,,82,tramps,False,,,,,,,,,,,,,,,
Slam,TV-MA,110,2017,,82,slam,False,tt7503744,tvSeries,Slam,Slam,0.0,2017.0,30,Game-Show,7.8,6.0,,,Eleni Tsolaki,Giannis Galanoulis,Unknown
The Waterboy,PG-13,80,1998,82.0,80,the waterboy,False,tt0120484,movie,The Waterboy,The Waterboy,0.0,1998.0,90,"Comedy,Sport",6.2,186222.0,,,"Adam Sandler, Kathy Bates, Henry Winkler, Jerry Reed, Lawrence Gilliard Jr., Blake Clark, Peter Dante, Jonathan Loughran, Al Whiting, Frank Coraci, Tim Herlihy, Adam Sandler, Alan Pasqua",Frank Coraci,"Tim Herlihy, Adam Sandler"
10 Things I Hate About You,PG-13,80,1999,68.0,80,10 things i hate about you,False,tt0147800,movie,10 Things I Hate About You,10 Things I Hate About You,0.0,1999.0,97,"Comedy,Drama,Romance",7.4,422179.0,,,"Heath Ledger, Julia Stiles, Larisa Oleynik, Andrew Keegan, Susan May Pratt, Gabrielle Union, Larry Miller, Daryl Mitchell, Gil Junger, Karen McCullah, Kirsten Smith, Richard Gibbs, Mark Irwin, O. Nicholas Brown, Gail Goldberg, Donna Morong, Marcia Ross, Carol Winstead Wood",Gil Junger,"Karen McCullah, Kirsten Smith, William Shakespeare"
Grease,PG,60,1978,86.0,80,grease,False,tt0077631,movie,Grease,Grease,0.0,1978.0,110,"Comedy,Musical,Romance",7.2,316038.0,,,"John Travolta, Olivia Newton-John, Stockard Channing, Jeff Conaway, Barry Pearl, Michael Tucci, Kelly Ward, Didi Conn, Jamie Donnelly, Dinah Manoff, Randal Kleiser, Jim Jacobs, Warren Casey, Bronte Woodard, Allan Carr, Allan Carr, Robert Stigwood, Bill Butler, John F. Burnett, Joel Thurm, Philip M. Jefferies",Randal Kleiser,"Jim Jacobs, Warren Casey, Bronte Woodard, Allan Carr"
How to Lose a Guy in 10 Days,PG-13,80,2003,56.0,80,how to lose a guy in 10 days,False,tt0251127,movie,How to Lose a Guy in 10 Days,How to Lose a Guy in 10 Days,0.0,2003.0,116,"Comedy,Romance",6.5,300403.0,,,"Kate Hudson, Matthew McConaughey, Annie Parisse, Thomas Lennon, Michael Michele, Shalom Harlow, Robert Klein, Bebe Neuwirth, Donald Petrie, Michele Alexander, Jeannie Long, Kristen Buckley, Brian Regan, Christine Peters, David Newman, Andrew S. Brown",Donald Petrie,"Michele Alexander, Jeannie Long, Kristen Buckley, Brian Regan, Burr Steers"
The Benchwarmers,PG-13,80,2006,77.0,80,the benchwarmers,False,tt0437863,movie,The Benchwarmers,The Benchwarmers,0.0,2006.0,85,"Comedy,Sport",5.6,56849.0,,,"David Spade, Jon Heder, Craig Kilborn, Molly Sims, Nick Swardson, Erinn Bartlett, Erinn Bartlett, Amaury Nolasco, Dennis Dugan, Allen Covert, Nick Swardson, Adam Sandler, Sandy S. Solowitz",Dennis Dugan,"Allen Covert, Nick Swardson"
Step Up,PG-13,80,2006,64.0,80,step up,False,tt0462590,movie,Step Up,Step Up,0.0,2006.0,104,"Crime,Drama,Music",6.5,131010.0,,,"Jenna Dewan, Damaine Radcliff, De'Shawn Washington, Mario, Drew Sidora, Rachel Griffiths, Josh Henderson, Tim Lacatena, Alyson Stoner, Anne Fletcher, Duane Adler, Melissa Rosenberg, Erik Feig, Adam Shankman, Patrick Wachsberger, Nancy Richardson, Rich Mento",Anne Fletcher,"Duane Adler, Melissa Rosenberg"
High School Musical 2,TV-G,35,2007,58.0,80,high school musical 2,False,tt0810900,tvMovie,High School Musical 2,High School Musical 2,0.0,2007.0,104,"Comedy,Drama,Family",5.3,69480.0,,,"Ashley Tisdale, Lucas Grabeel, Corbin Bleu, Monique Coleman, Bart Johnson, Alyson Reed, Kenny Ortega, Peter Barsocchini, Bill Borden, Natalie Hart, Jeff Johnson",Kenny Ortega,Peter Barsocchini
Twilight,PG-13,80,2008,89.0,80,twilight,False,tt1099212,movie,Twilight,Twilight,0.0,2008.0,122,"Drama,Fantasy,Romance",5.3,509285.0,,,"Kristen Stewart, Robert Pattinson, Billy Burke, Sarah Clarke, Matt Bushell, Gil Birmingham, Taylor Lautner, Gregory Tyree Boyce, Justin Chon, Michael Welch, Catherine Hardwicke, Melissa Rosenberg, Stephenie Meyer, Mark Morgan, Elliot Davis, Nancy Richardson, Tricia Wood",Catherine Hardwicke,"Melissa Rosenberg, Stephenie Meyer"
Twilight,PG-13,80,2008,89.0,80,twilight,False,tt1125506,tvEpisode,Twilight,Twilight,0.0,2008.0,23,"Action,Adventure,Animation",9.4,6.0,2,25,"Noah Cappe, Alexander Conti, Greg Collinson",Unknown,Greg Collinson
Twilight,PG-13,80,2008,89.0,80,twilight,False,tt1196708,short,Twilight,Twilight,0.0,2008.0,16,"Drama,Short",7.2,65.0,,,"Jack Guzman, Marci Michelle, George Kitson, George Kitson, Chris S. Webb",George Kitson,George Kitson
Twilight,PG-13,80,2008,89.0,80,twilight,False,tt1322445,tvEpisode,Twilight,Twilight,0.0,2008.0,30,"News,Talk-Show",7.8,6.0,,,Unknown,Unknown,Unknown
Twilight,PG-13,80,2008,89.0,80,twilight,False,tt1323584,short,Twilight,Twilight,0.0,2008.0,14,"Short,Thriller",7.6,12.0,,,"Steve Ellery, Paula Redlefsen, Marc Raymond Wilkins, Marc Raymond Wilkins",Marc Raymond Wilkins,Marc Raymond Wilkins
Twilight,PG-13,80,2008,89.0,80,twilight,False,tt1362140,short,Twilight,Twilight,0.0,2008.0,10,Short,7.5,13.0,,,"Chantel Armstrong, Mike Smith, Ethan Takacs, Andy Fernandez, Andy Fernandez, Andy Fernandez",Andy Fernandez,Andy Fernandez
Twilight,PG-13,80,2008,89.0,80,twilight,False,tt1800439,tvEpisode,Twilight,Twilight,0.0,2008.0,4,"Comedy,Short",5.8,14.0,1,16,"Doug Walker, Doug Walker, Doug Walker, Doug Walker, Doug Walker",Doug Walker,Doug Walker
Twilight,PG-13,80,2008,89.0,80,twilight,False,tt21367188,tvEpisode,Twilight,Twilight,0.0,2008.0,30,"Drama,Sci-Fi",7.8,6.0,2,4,"Fraser Coull, Fraser Coull",Fraser Coull,Fraser Coull
Twilight,PG-13,80,2008,89.0,80,twilight,False,tt3011544,tvEpisode,Twilight,Twilight,0.0,2008.0,30,Documentary,7.8,6.0,2,92,David Freydt,Unknown,Unknown
Twilight,PG-13,80,2008,89.0,80,twilight,False,tt4523426,tvEpisode,Twilight,Twilight,0.0,2008.0,30,"Comedy,News,Short",7.8,6.0,1,9,Unknown,Unknown,Unknown
Coraline,PG,60,2009,95.0,80,coraline,True,tt0327597,movie,Coraline,Coraline,0.0,2009.0,100,"Animation,Drama,Family",7.8,285409.0,,,"Teri Hatcher, Teri Hatcher, Teri Hatcher, John Hodgman, John Hodgman, Jennifer Saunders, Jennifer Saunders, Dawn French, Dawn French, Robert Bailey Jr., Ian McShane, Ian McShane, Aankha Neal, George Selick, Henry Selick, Henry Selick, Neil Gaiman, Claire Jennings, Bill Mechanic, Mary Sandell, Henry Selick, Bruno Coulais, Pete Kozachik, Christopher Murrie-Green, Cathy Kalmenson, Henry Selick",Henry Selick,"Henry Selick, Neil Gaiman"
Coraline,PG,60,2009,95.0,80,coraline,True,tt1401106,videoGame,Coraline,Coraline,0.0,2009.0,30,"Action,Adventure,Fantasy",7.6,2537.0,,,"Robert Bailey Jr., Kath Soucie, Kath Soucie, JB Blanc, Amanda Kimbro, Nic Nagel, Neil Gaiman, Tom Gastall, Henry Selick",Unknown,"Neil Gaiman, Tom Gastall, Henry Selick"
Coraline,PG,60,2009,95.0,80,coraline,True,tt1799661,tvEpisode,Coraline,Coraline,0.0,2009.0,2,"Comedy,Short",5.1,16.0,2,2,"Doug Walker, Doug Walker, Doug Walker, Doug Walker, Doug Walker",Doug Walker,Doug Walker
Coraline,PG,60,2009,95.0,80,coraline,True,tt2149625,tvEpisode,Coraline,Coraline,0.0,2009.0,30,Talk-Show,7.8,6.0,2,3,Logan Ridenbaugh,Unknown,Unknown
Hannah Montana: The Movie,G,35,2009,56.0,80,hannah montana: the movie,False,tt1114677,movie,Hannah Montana: The Movie,Hannah Montana: The Movie,0.0,2009.0,102,"Comedy,Drama,Family",4.7,47508.0,,,"Miley Cyrus, Miley Cyrus, Emily Osment, Billy Ray Cyrus, Jason Earles, Mitchel Musso, Lucas Till, Peter Gunn, Peter Chelsom, Dan Berendsen, Michael Poryes, Richard Correll, Barry O'Brien, Billy Ray Cyrus, Alfred Gough, Miles Millar, John Debney, David Moritz",Peter Chelsom,"Dan Berendsen, Michael Poryes, Richard Correll, Barry O'Brien"
Hannah Montana: The Movie,G,35,2009,56.0,80,hannah montana: the movie,False,tt1481466,tvEpisode,Hannah Montana: The Movie,Hannah Montana: The Movie,0.0,2009.0,30,"Comedy,Family,Short",7.8,6.0,1,8,"Genevieve Hannelius, Emily Osment, Lucas Till, Brian Alexander, Art Spigel",Unknown,"Brian Alexander, Art Spigel"
Hannah Montana: The Movie,G,35,2009,56.0,80,hannah montana: the movie,False,tt1505745,tvEpisode,Hannah Montana: The Movie,Hannah Montana: The Movie,0.0,2009.0,30,Family,7.8,6.0,,,Unknown,Unknown,Unknown
Hannah Montana: The Movie,G,35,2009,56.0,80,hannah montana: the movie,False,tt3067390,tvEpisode,Hannah Montana: The Movie,Hannah Montana: The Movie,0.0,2009.0,30,"Comedy,Family",7.8,6.0,,,"Miley Cyrus, Michele Bornheim",Michele Bornheim,Unknown
Hannah Montana: The Movie,G,35,2009,56.0,80,hannah montana: the movie,False,tt3492636,videoGame,Hannah Montana: The Movie,Hannah Montana: The Movie,0.0,2009.0,30,Comedy,5.2,79.0,,,Dominic Catrambone,Unknown,Unknown
Friday Night Lights,TV-PG,70,2010,81.0,80,friday night lights,False,,,,,,,,,,,,,,,
StarStruck,TV-G,35,2010,,82,starstruck,False,tt1579247,tvMovie,StarStruck,StarStruck,0.0,2010.0,90,"Comedy,Family,Music",6.1,18521.0,,,"Sterling Knight, Danielle Campbell, Chelsea Kane, Abbie Cobb, Michael Grossman, Barbara Johns, Annie DeYoung",Michael Grossman,"Barbara Johns, Annie DeYoung"
StarStruck,TV-G,35,2010,,82,starstruck,False,tt1739858,tvEpisode,Starstruck,Starstruck,0.0,2010.0,3,Unknown,7.8,6.0,,,"Derek Conley, Derek Conley, Derek Conley, Brett D. Jones, Derek Conley, Brett D. Jones, Brett D. Jones",Derek Conley,"Derek Conley, Brett D. Jones"
StarStruck,TV-G,35,2010,,82,starstruck,False,tt9218292,tvEpisode,Starstruck,Starstruck,0.0,2010.0,22,Reality-TV,7.8,6.0,7,1,Unknown,Unknown,Unknown
Mean Girls 2,PG-13,80,2011,,82,mean girls 2,False,tt1679235,tvMovie,Mean Girls 2,Mean Girls 2,0.0,2011.0,96,"Comedy,Drama",4.1,26774.0,,,"Meaghan Martin, Dan Coleman, Claire Holt, Colin Dennard, Maiara Walsh, Nicole Gale Anderson, Melanie Mayron, Cliff Ruby, Elana Lesser, Allison Schroeder, Brian Lapin, Transcenders, Harriet Greenspan",Melanie Mayron,"Cliff Ruby, Elana Lesser, Allison Schroeder, Rosalind Wiseman"
That '70s Show,TV-14,90,2005,89.0,80,that '70s show,False,,,,,,,,,,,,,,,
Heartland,TV-PG,70,2015,85.0,80,heartland,False,tt33384565,tvEpisode,Heartland,Heartland,0.0,2015.0,30,Documentary,7.8,6.0,1,2,Unknown,Unknown,Unknown
Heartland,TV-PG,70,2015,85.0,80,heartland,False,tt9140542,tvMovie,Heartland,Heartland,0.0,2015.0,84,Drama,7.8,6.0,,,"K Rajagopal, Daren Shiau, Jean Tay, Fahmy Riza",K Rajagopal,"Daren Shiau, Jean Tay"
Switched at Birth,TV-14,90,2015,83.0,80,switched at birth,False,,,,,,,,,,,,,,,
Hart of Dixie,TV-PG,70,2014,81.0,80,hart of dixie,False,tt3433848,tvEpisode,Hart of Dixie,Hart of Dixie,0.0,2014.0,42,Talk-Show,7.8,6.0,5,86,"Wendy Williams, Debbie Miller",Debbie Miller,Unknown
Safe Haven,PG-13,80,2013,62.0,80,safe haven,False,tt1702439,movie,Safe Haven,Safe Haven,0.0,2013.0,115,"Drama,Romance,Thriller",6.7,119284.0,,,"Julianne Hough, Josh Duhamel, Cobie Smulders, David Lyons, Irene Ziegler, Jon Kohler, Tim Parati, Giulia Pagano, Juan Piedrahita, Red West, Lasse Hallström, Dana Stevens, Gage Lansky, Nicholas Sparks, Nicholas Sparks, Deborah Lurie, Terry Stacey, Rich Mento",Lasse Hallström,"Dana Stevens, Gage Lansky, Nicholas Sparks"
Safe Haven,PG-13,80,2013,62.0,80,safe haven,False,tt2947024,short,Safe Haven,Safe Haven,0.0,2013.0,9,"Documentary,Short",7.8,6.0,,,"Wayde Foss, Roma L. Gillis, Tom Harvey, Doug Reid, Cathy Stead, Kira Charron, Drew McLean, Kira Charron, Drew McLean, Drew McLean","Kira Charron, Drew McLean",Unknown
Safe Haven,PG-13,80,2013,62.0,80,safe haven,False,tt3061800,tvEpisode,Safe Haven,Safe Haven,0.0,2013.0,30,Documentary,7.8,6.0,7,11,Unknown,Unknown,Unknown
Safe Haven,PG-13,80,2013,62.0,80,safe haven,False,tt4555894,tvEpisode,Safe Haven,Safe Haven,0.0,2013.0,30,Talk-Show,7.8,6.0,1,10,Unknown,Unknown,Unknown
The Night Shift,TV-14,90,2015,93.0,80,the night shift,False,tt5001390,video,The Night Shift,The Night Shift,0.0,2015.0,18,"Drama,Sci-Fi,Short",7.8,6.0,,,"Hayley Goldstein, Dan McNamara, Sean Nash, Boston Rush Freeman, Adam Gold, Adam Gold, Shannon Shoeman, Kirsten Royston",Adam Gold,Adam Gold
The Night Shift,TV-14,90,2015,93.0,80,the night shift,False,tt5272694,tvEpisode,The Night Shift,The Night Shift,0.0,2015.0,30,"Documentary,Reality-TV",8.0,12.0,1,8,Unknown,Unknown,Unknown
The Night Shift,TV-14,90,2015,93.0,80,the night shift,False,tt7758134,short,The Night Shift,The Night Shift,0.0,2015.0,14,"Documentary,Short",7.8,6.0,,,"Meagan Billy, Tayo Odesanya, Tayo Odesanya",Tayo Odesanya,Unknown
Reign,TV-14,90,2015,79.0,80,reign,False,tt3918010,movie,Reign,Reign,0.0,2015.0,70,Drama,7.0,26.0,,,"Jordan Todosey, Corina Bizim, Kyal Legend, Rudy Novak, Corey Misquita, Corey Misquita, Yusuf Alvi, Kyle Dunbar, Kristina Mitskopoulos",Corey Misquita,Corey Misquita
Fuller House,TV-G,35,2016,90.0,80,fuller house,False,tt28270387,tvEpisode,Fuller House,Fuller House,0.0,2016.0,30,Talk-Show,7.8,6.0,3,3,"Beth Elderkin, Tim Sampson, Beth Elderkin, Tim Sampson, Beth Elderkin, Tim Sampson","Beth Elderkin, Tim Sampson","Beth Elderkin, Tim Sampson"
Fuller House,TV-G,35,2016,90.0,80,fuller house,False,tt3986586,tvSeries,Fuller House,Fuller House,0.0,2016.0,30,"Comedy,Drama,Family",6.7,30486.0,,,"Candace Cameron Bure, Candace Cameron Bure, Jodie Sweetin, Dashiell Messitt, Fox Messitt, Andrea Barber, Michael Campion, Elias Harger, Soni Bringas, Juan Pablo Di Pace, Scott Weinger, Jeff Franklin","Richard Correll, Dave Coulier, Mark Cendrowski, Katy Garretson, Jeff Franklin, Jody Margolin Hahn, Christian Jensen, Candace Cameron Bure, Joanna Kerns, Joel Zwick, Lynn M. McCracken, Rob Schiller, Eric Dean Seaton, Phill Lewis, Jean Sagal, Kimberly McCullough, Linda Mendoza, Jodie Sweetin","Jeff Franklin, Eydie Faye, Kate Spurgeon, Will Griffin, Nick Fascitelli, Polina Diaz, Joe Vargas, Steve Baldikoski, Bryan Behar, Amy Engelberg, Wendy Engelberg, Bob Keyes, Doug Keyes, Boyd Hale, Maria A. Brown, Marsh McCall, David A. Arnold, John D. Beck, Ron Hart, Andrew Gottlieb, Julie Thacker-Scully, Jerry Collins, Taylor Friedman, Linda Videtti Figueiredo, Jordana Arkin, Erin Cardillo, Nancy Cohen, Dave Coulier, Richard Keith, Brian McAuley, Craig Shoemaker, Kellie R. Griffin, Alisha Ketry, Meg DeLoatch, Andrea Barber, Beth Crudele, Katie Gault, Jeffrey Silverstein"
Fuller House,TV-G,35,2016,90.0,80,fuller house,False,tt5463980,tvEpisode,Fuller House,Fuller House,0.0,2016.0,42,Talk-Show,7.8,6.0,8,106,"Wendy Williams, Candace Cameron Bure, Debbie Miller",Debbie Miller,Unknown
Fuller House,TV-G,35,2016,90.0,80,fuller house,False,tt6486832,tvEpisode,Fuller House,Fuller House,0.0,2016.0,30,Talk-Show,7.8,6.0,2,23,"Mantis Khiralla, Mantis Khiralla",Unknown,Mantis Khiralla
